-181.531, -38.715, 12.018, 23.083
-181.528, -39.118, 12.109, 23.116
-181.525, -39.524, 12.201, 23.149
-181.523, -39.933, 12.294, 23.182
-181.520, -40.346, 12.388, 23.215
-181.517, -40.761, 12.484, 23.248
-181.514, -41.180, 12.580, 23.281
-181.512, -41.602, 12.677, 23.314
-181.509, -42.027, 12.774, 23.347
-181.506, -42.456, 12.872, 23.380
-181.503, -42.887, 12.970, 23.413
-181.500, -43.322, 13.069, 23.446
-181.497, -43.761, 13.168, 23.479
-181.494, -44.202, 13.267, 23.512
-181.491, -44.647, 13.367, 23.545
-181.488, -45.095, 13.467, 23.578
-181.485, -45.547, 13.567, 23.611
-181.482, -46.002, 13.667, 23.644
-181.479, -46.460, 13.767, 23.677
-181.476, -46.921, 13.867, 23.710
-181.473, -47.386, 13.967, 23.743
-181.470, -47.854, 14.067, 23.776
-181.467, -48.326, 14.167, 23.809
-181.463, -48.800, 14.266, 23.842
-181.460, -49.279, 14.364, 23.875
-181.457, -49.760, 14.458, 23.908
-181.454, -50.244, 14.543, 23.941
-181.450, -50.730, 14.610, 23.974
-181.447, -51.218, 14.645, 24.007
-181.444, -51.705, 14.642, 24.040
-181.440, -52.192, 14.609, 24.073
-181.437, -52.676, 14.556, 24.106
-181.434, -53.159, 14.489, 24.139
-181.430, -53.639, 14.416, 24.172
-181.427, -54.116, 14.342, 24.205
-181.424, -54.592, 14.273, 24.238
-181.421, -55.065, 14.213, 24.271
-181.417, -55.537, 14.166, 24.304
-181.414, -56.008, 14.132, 24.337
-181.411, -56.478, 14.111, 24.370
-181.407, -56.948, 14.101, 24.403
-181.404, -57.418, 14.101, 24.436
-181.401, -57.889, 14.111, 24.469
-181.397, -58.360, 14.129, 24.502
-181.394, -58.831, 14.154, 24.535
-181.391, -59.304, 14.186, 24.568
-181.387, -59.778, 14.224, 24.601
-181.384, -60.254, 14.267, 24.634
-181.380, -60.731, 14.315, 24.667
-181.377, -61.210, 14.367, 24.700
-181.373, -61.691, 14.423, 24.733
-181.370, -62.173, 14.483, 24.766
-181.366, -62.658, 14.545, 24.799
-181.363, -63.145, 14.611, 24.832
-181.359, -63.634, 14.679, 24.865
-181.356, -64.125, 14.749, 24.898
-181.352, -64.619, 14.822, 24.931
-181.349, -65.115, 14.896, 24.964
-181.345, -65.614, 14.972, 24.997
-181.341, -66.115, 15.050, 25.030
-181.338, -66.619, 15.129, 25.063
-181.334, -67.126, 15.209, 25.096
-181.330, -67.635, 15.291, 25.129
-181.326, -68.147, 15.374, 25.162
-181.323, -68.662, 15.457, 25.195
-181.319, -69.179, 15.542, 25.228
-181.315, -69.700, 15.627, 25.261
-181.311, -70.223, 15.712, 25.294
-181.307, -70.749, 15.799, 25.327
-181.303, -71.278, 15.886, 25.360
-181.299, -71.810, 15.973, 25.393
-181.295, -72.344, 16.061, 25.426
-181.291, -72.882, 16.149, 25.459
-181.287, -73.423, 16.238, 25.492
-181.283, -73.966, 16.327, 25.525
-181.279, -74.513, 16.416, 25.558
-181.275, -75.062, 16.505, 25.591
-181.271, -75.615, 16.595, 25.624
-181.267, -76.170, 16.684, 25.657
-181.263, -76.729, 16.774, 25.690
-181.258, -77.290, 16.864, 25.723
-181.254, -77.855, 16.954, 25.756
-181.250, -78.422, 17.044, 25.789
-181.245, -78.993, 17.134, 25.822
-181.241, -79.566, 17.223, 25.855
-181.237, -80.142, 17.313, 25.888
-181.232, -80.722, 17.402, 25.921
-181.228, -81.304, 17.491, 25.954
-181.223, -81.889, 17.579, 25.987
-181.219, -82.478, 17.665, 26.020
-181.214, -83.068, 17.747, 26.053
-181.209, -83.662, 17.824, 26.086
-181.205, -84.258, 17.893, 26.119
-181.200, -84.856, 17.951, 26.152
-181.195, -85.455, 17.997, 26.185
-181.191, -86.055, 18.032, 26.218
-181.186, -86.657, 18.062, 26.251
-181.181, -87.259, 18.088, 26.284
-181.176, -87.862, 18.112, 26.317
-181.172, -88.466, 18.129, 26.350
-181.167, -89.070, 18.127, 26.383
-181.162, -89.672, 18.091, 26.416
-181.157, -90.273, 18.014, 26.449
-181.152, -90.869, 17.903, 26.482
-181.147, -91.461, 17.766, 26.515
-181.143, -92.048, 17.612, 26.548
-181.138, -92.630, 17.446, 26.581
-181.133, -93.206, 17.272, 26.614
-181.128, -93.776, 17.096, 26.647
-181.124, -94.340, 16.921, 26.680
-181.119, -94.899, 16.752, 26.713
-181.114, -95.452, 16.591, 26.746
-181.110, -96.001, 16.443, 26.779
-181.105, -96.545, 16.311, 26.812
-181.100, -97.085, 16.194, 26.845
-181.096, -97.623, 16.091, 26.878
-181.091, -98.157, 16.004, 26.911
-181.087, -98.689, 15.930, 26.944
-181.082, -99.218, 15.869, 26.977
-181.077, -99.747, 15.820, 27.010
-181.073, -100.274, 15.783, 27.043
-181.068, -100.800, 15.758, 27.076
-181.064, -101.325, 15.743, 27.109
-181.059, -101.850, 15.737, 27.142
-181.054, -102.376, 15.740, 27.175
-181.050, -102.901, 15.752, 27.208
-181.045, -103.427, 15.770, 27.241
-181.040, -103.954, 15.794, 27.274
-181.036, -104.482, 15.824, 27.307
-181.031, -105.011, 15.860, 27.340
-181.026, -105.542, 15.900, 27.373
-181.021, -106.073, 15.944, 27.406
-181.017, -106.606, 15.992, 27.439
-181.012, -107.141, 16.044, 27.472
-181.007, -107.678, 16.099, 27.505
-181.002, -108.217, 16.156, 27.538
-180.997, -108.757, 16.217, 27.571
-180.993, -109.300, 16.279, 27.604
-180.988, -109.844, 16.344, 27.637
-180.983, -110.391, 16.411, 27.670
-180.978, -110.940, 16.480, 27.703
-180.973, -111.492, 16.550, 27.736
-180.968, -112.045, 16.622, 27.769
-180.963, -112.602, 16.696, 27.802
-180.958, -113.160, 16.770, 27.835
-180.952, -113.721, 16.844, 27.868
-180.947, -114.285, 16.912, 27.901
-180.942, -114.850, 16.961, 27.934
-180.937, -115.415, 16.974, 27.967
-180.932, -115.980, 16.938, 28.000
-180.926, -116.542, 16.860, 28.033
-180.921, -117.100, 16.748, 28.066
-180.916, -117.653, 16.606, 28.099
-180.911, -118.201, 16.441, 28.132
-180.906, -118.743, 16.258, 28.165
-180.901, -119.278, 16.064, 28.198
-180.896, -119.807, 15.863, 28.231
-180.891, -120.329, 15.659, 28.264
-180.886, -120.845, 15.456, 28.297
-180.881, -121.354, 15.257, 28.330
-180.876, -121.857, 15.067, 28.363
-180.871, -122.354, 14.889, 28.396
-180.866, -122.846, 14.726, 28.429
-180.862, -123.333, 14.582, 28.462
-180.857, -123.815, 14.455, 28.495
-180.852, -124.295, 14.345, 28.528
-180.847, -124.771, 14.252, 28.561
-180.842, -125.244, 14.175, 28.594
-180.838, -125.716, 14.113, 28.627
-180.833, -126.185, 14.065, 28.660
-180.828, -126.654, 14.031, 28.693
-180.823, -127.122, 14.009, 28.726
-180.819, -127.589, 13.999, 28.759
-180.814, -128.057, 14.000, 28.792
-180.809, -128.525, 14.011, 28.825
-180.804, -128.993, 14.029, 28.858
-180.800, -129.462, 14.055, 28.891
-180.795, -129.932, 14.088, 28.924
-180.790, -130.404, 14.127, 28.957
-180.785, -130.876, 14.171, 28.990
-180.780, -131.351, 14.220, 29.023
-180.775, -131.827, 14.273, 29.056
-180.770, -132.304, 14.330, 29.089
-180.765, -132.784, 14.391, 29.122
-180.760, -133.266, 14.454, 29.155
-180.755, -133.750, 14.521, 29.188
-180.750, -134.236, 14.590, 29.221
-180.745, -134.725, 14.661, 29.254
-180.740, -135.216, 14.734, 29.287
-180.735, -135.709, 14.810, 29.320
-180.730, -136.205, 14.886, 29.353
-180.724, -136.703, 14.965, 29.386
-180.719, -137.204, 15.045, 29.419
-180.714, -137.708, 15.126, 29.452
-180.708, -138.215, 15.208, 29.485
-180.703, -138.724, 15.292, 29.518
-180.698, -139.236, 15.376, 29.551
-180.692, -139.751, 15.461, 29.584
-180.686, -140.269, 15.544, 29.617
-180.681, -140.789, 15.620, 29.650
-180.675, -141.311, 15.674, 29.683
-180.670, -141.833, 15.688, 29.716
-180.664, -142.355, 15.655, 29.749
-180.658, -142.874, 15.579, 29.782
-180.653, -143.389, 15.470, 29.815
-180.647, -143.900, 15.331, 29.848
-180.641, -144.406, 15.170, 29.881
-180.636, -144.905, 14.991, 29.914
-180.630, -145.399, 14.802, 29.947
-180.625, -145.885, 14.606, 29.980
-180.619, -146.366, 14.409, 30.013
-180.614, -146.840, 14.214, 30.046
-180.609, -147.308, 14.024, 30.079
-180.603, -147.770, 13.844, 30.112
-180.598, -148.226, 13.677, 30.145
-180.593, -148.678, 13.527, 30.178
-180.588, -149.125, 13.397, 30.211
-180.582, -149.569, 13.286, 30.244
-180.577, -150.010, 13.193, 30.277
-180.572, -150.448, 13.117, 30.310
-180.567, -150.884, 13.058, 30.343
-180.562, -151.319, 13.015, 30.376
-180.556, -151.753, 12.985, 30.409
-180.551, -152.186, 12.969, 30.442
-180.546, -152.619, 12.966, 30.475
-180.541, -153.052, 12.973, 30.508
-180.535, -153.486, 12.990, 30.541
-180.530, -153.920, 13.016, 30.574
-180.525, -154.356, 13.049, 30.607
-180.519, -154.792, 13.088, 30.640
-180.514, -155.231, 13.134, 30.673
-180.509, -155.670, 13.184, 30.706
-180.503, -156.112, 13.240, 30.739
-180.498, -156.555, 13.299, 30.772
-180.492, -157.001, 13.363, 30.805
-180.487, -157.449, 13.430, 30.838
-180.481, -157.898, 13.499, 30.871
-180.475, -158.351, 13.572, 30.904
-180.470, -158.805, 13.646, 30.937
-180.464, -159.263, 13.723, 30.970
-180.458, -159.723, 13.802, 31.003
-180.452, -160.185, 13.883, 31.036
-180.446, -160.650, 13.965, 31.069
-180.440, -161.118, 14.049, 31.102
-180.434, -161.589, 14.134, 31.135
-180.428, -162.062, 14.220, 31.168
-180.422, -162.539, 14.307, 31.201
-180.415, -163.018, 14.393, 31.234
-180.409, -163.500, 14.473, 31.267
-180.403, -163.984, 14.534, 31.300
-180.396, -164.469, 14.557, 31.333
-180.390, -164.953, 14.531, 31.366
-180.383, -165.435, 14.464, 31.399
-180.377, -165.913, 14.361, 31.432
-180.370, -166.387, 14.229, 31.465
-180.364, -166.856, 14.074, 31.498
-180.357, -167.319, 13.902, 31.531
-180.351, -167.777, 13.720, 31.564
-180.345, -168.228, 13.533, 31.597
-180.338, -168.673, 13.344, 31.630
-180.332, -169.112, 13.158, 31.663
-180.326, -169.545, 12.979, 31.696
-180.319, -169.972, 12.810, 31.729
-180.313, -170.394, 12.656, 31.762
-180.307, -170.812, 12.520, 31.795
-180.301, -171.227, 12.405, 31.828
-180.295, -171.638, 12.310, 31.861
-180.288, -172.046, 12.234, 31.894
-180.282, -172.453, 12.176, 31.927
-180.276, -172.858, 12.135, 31.960
-180.269, -173.263, 12.110, 31.993
-180.263, -173.667, 12.099, 32.026
-180.257, -174.071, 12.100, 32.059
-180.250, -174.475, 12.113, 32.092
-180.243, -174.881, 12.136, 32.125
-180.237, -175.287, 12.167, 32.158
-180.230, -175.694, 12.206, 32.191
-180.223, -176.103, 12.251, 32.224
-180.216, -176.513, 12.302, 32.257
-180.208, -176.925, 12.358, 32.290
-180.200, -177.339, 12.419, 32.323
-180.192, -177.756, 12.484, 32.356
-180.183, -178.174, 12.553, 32.389
-180.174, -178.595, 12.625, 32.422
-180.164, -179.018, 12.699, 32.455
-180.154, -179.443, 12.776, 32.488
-180.143, -179.872, 12.856, 32.521
-180.130, -180.302, 12.937, 32.554
-180.118, -180.736, 13.021, 32.587
-180.104, -181.172, 13.106, 32.620
-180.089, -181.611, 13.192, 32.653
-180.073, -182.053, 13.279, 32.686
-180.055, -182.498, 13.367, 32.719
-180.036, -182.946, 13.452, 32.752
-180.016, -183.396, 13.523, 32.785
-179.994, -183.847, 13.563, 32.818
-179.970, -184.298, 13.556, 32.851
-179.945, -184.747, 13.505, 32.884
-179.919, -185.193, 13.417, 32.917
-179.891, -185.635, 13.298, 32.950
-179.861, -186.073, 13.153, 32.983
-179.830, -186.504, 12.989, 33.016
-179.797, -186.930, 12.810, 33.049
-179.763, -187.349, 12.623, 33.082
-179.728, -187.762, 12.432, 33.115
-179.691, -188.169, 12.242, 33.148
-179.653, -188.569, 12.056, 33.181
-179.613, -188.963, 11.880, 33.214
-179.572, -189.352, 11.715, 33.247
-179.529, -189.736, 11.567, 33.280
-179.484, -190.115, 11.439, 33.313
-179.438, -190.491, 11.334, 33.346
-179.390, -190.863, 11.251, 33.379
-179.339, -191.234, 11.188, 33.412
-179.288, -191.602, 11.144, 33.445
-179.234, -191.970, 11.118, 33.478
-179.179, -192.337, 11.108, 33.511
-179.121, -192.703, 11.111, 33.544
-179.061, -193.070, 11.126, 33.577
-178.999, -193.437, 11.152, 33.610
-178.935, -193.805, 11.188, 33.643
-178.869, -194.174, 11.230, 33.676
-178.800, -194.544, 11.280, 33.709
-178.730, -194.915, 11.337, 33.742
-178.657, -195.288, 11.397, 33.775
-178.581, -195.663, 11.463, 33.808
-178.503, -196.039, 11.532, 33.841
-178.422, -196.418, 11.605, 33.874
-178.340, -196.798, 11.682, 33.907
-178.254, -197.180, 11.761, 33.940
-178.166, -197.565, 11.843, 33.973
-178.075, -197.952, 11.927, 34.006
-177.981, -198.341, 12.013, 34.039
-177.885, -198.732, 12.101, 34.072
-177.786, -199.126, 12.190, 34.105
-177.685, -199.522, 12.281, 34.138
-177.580, -199.920, 12.373, 34.171
-177.473, -200.321, 12.466, 34.204
-177.363, -200.724, 12.561, 34.237
-177.250, -201.130, 12.655, 34.270
-177.135, -201.539, 12.751, 34.303
-177.016, -201.949, 12.847, 34.336
-176.895, -202.363, 12.944, 34.369
-176.770, -202.778, 13.041, 34.402
-176.643, -203.197, 13.139, 34.435
-176.512, -203.617, 13.236, 34.468
-176.379, -204.040, 13.335, 34.501
-176.243, -204.466, 13.434, 34.534
-176.104, -204.894, 13.532, 34.567
-175.962, -205.325, 13.629, 34.600
-175.817, -205.758, 13.723, 34.633
-175.669, -206.193, 13.810, 34.666
-175.518, -206.630, 13.881, 34.699
-175.365, -207.068, 13.924, 34.732
-175.210, -207.504, 13.928, 34.765
-175.053, -207.940, 13.901, 34.798
-174.895, -208.373, 13.851, 34.831
-174.736, -208.803, 13.786, 34.864
-174.575, -209.231, 13.713, 34.897
-174.414, -209.655, 13.638, 34.930
-174.252, -210.077, 13.566, 34.963
-174.089, -210.496, 13.501, 34.996
-173.925, -210.913, 13.449, 35.029
-173.760, -211.328, 13.412, 35.062
-173.593, -211.742, 13.387, 35.095
-173.426, -212.155, 13.375, 35.128
-173.256, -212.567, 13.374, 35.161
-173.085, -212.979, 13.382, 35.194
-172.913, -213.391, 13.400, 35.227
-172.738, -213.803, 13.426, 35.260
-172.562, -214.216, 13.458, 35.293
-172.384, -214.629, 13.497, 35.326
-172.204, -215.043, 13.541, 35.359
-172.022, -215.458, 13.591, 35.392
-171.839, -215.873, 13.645, 35.425
-171.653, -216.291, 13.703, 35.458
-171.465, -216.709, 13.765, 35.491
-171.275, -217.129, 13.830, 35.524
-171.083, -217.550, 13.898, 35.557
-170.888, -217.973, 13.968, 35.590
-170.692, -218.397, 14.041, 35.623
-170.493, -218.823, 14.116, 35.656
-170.292, -219.251, 14.193, 35.689
-170.088, -219.681, 14.272, 35.722
-169.882, -220.112, 14.352, 35.755
-169.674, -220.545, 14.434, 35.788
-169.463, -220.980, 14.517, 35.821
-169.250, -221.417, 14.601, 35.854
-169.035, -221.856, 14.686, 35.887
-168.817, -222.297, 14.772, 35.920
-168.596, -222.740, 14.859, 35.953
-168.374, -223.185, 14.947, 35.986
-168.149, -223.632, 15.035, 36.019
-167.921, -224.081, 15.124, 36.052
-167.691, -224.533, 15.214, 36.085
-167.458, -224.986, 15.304, 36.118
-167.223, -225.441, 15.394, 36.151
-166.986, -225.899, 15.485, 36.184
-166.746, -226.358, 15.575, 36.217
-166.503, -226.820, 15.667, 36.250
-166.259, -227.284, 15.758, 36.283
-166.011, -227.750, 15.850, 36.316
-165.761, -228.218, 15.942, 36.349
-165.509, -228.689, 16.034, 36.382
-165.254, -229.161, 16.126, 36.415
-164.997, -229.636, 16.218, 36.448
-164.737, -230.113, 16.309, 36.481
-164.475, -230.592, 16.401, 36.514
-164.211, -231.073, 16.490, 36.547
-163.944, -231.556, 16.578, 36.580
-163.675, -232.041, 16.660, 36.613
-163.404, -232.528, 16.733, 36.646
-163.132, -233.016, 16.793, 36.679
-162.857, -233.505, 16.835, 36.712
-162.582, -233.994, 16.860, 36.745
-162.305, -234.483, 16.875, 36.778
-162.028, -234.972, 16.884, 36.811
-161.749, -235.461, 16.895, 36.844
-161.470, -235.950, 16.910, 36.877
-161.190, -236.439, 16.930, 36.910
-160.909, -236.929, 16.956, 36.943
-160.626, -237.419, 16.987, 36.976
-160.343, -237.910, 17.021, 37.009
-160.058, -238.402, 17.060, 37.042
-159.772, -238.894, 17.103, 37.075
-159.485, -239.388, 17.149, 37.108
-159.197, -239.883, 17.198, 37.141
-158.907, -240.380, 17.250, 37.174
-158.617, -240.877, 17.304, 37.207
-158.325, -241.377, 17.361, 37.240
-158.031, -241.878, 17.421, 37.273
-157.737, -242.380, 17.482, 37.306
-157.441, -242.884, 17.545, 37.339
-157.144, -243.390, 17.610, 37.372
-156.846, -243.898, 17.676, 37.405
-156.547, -244.408, 17.744, 37.438
-156.247, -244.919, 17.813, 37.471
-155.946, -245.433, 17.884, 37.504
-155.643, -245.949, 17.955, 37.537
-155.340, -246.467, 18.027, 37.570
-155.035, -246.988, 18.101, 37.603
-154.730, -247.511, 18.175, 37.636
-154.424, -248.036, 18.250, 37.669
-154.118, -248.564, 18.325, 37.702
-153.811, -249.094, 18.401, 37.735
-153.503, -249.627, 18.477, 37.768
-153.195, -250.163, 18.554, 37.801
-152.887, -250.701, 18.631, 37.834
-152.578, -251.243, 18.708, 37.867
-152.270, -251.787, 18.784, 37.900
-151.962, -252.335, 18.861, 37.933
-151.654, -252.885, 18.937, 37.966
-151.347, -253.438, 19.012, 37.999
-151.040, -253.995, 19.080, 38.032
-150.734, -254.554, 19.128, 38.065
-150.430, -255.115, 19.140, 38.098
-150.129, -255.675, 19.104, 38.131
-149.831, -256.235, 19.025, 38.164
-149.537, -256.792, 18.911, 38.197
-149.248, -257.347, 18.767, 38.230
-148.964, -257.897, 18.598, 38.263
-148.685, -258.444, 18.411, 38.296
-148.411, -258.986, 18.212, 38.329
-148.143, -259.523, 18.004, 38.362
-147.881, -260.055, 17.792, 38.395
-147.624, -260.582, 17.581, 38.428
-147.373, -261.105, 17.372, 38.461
-147.129, -261.623, 17.170, 38.494
-146.889, -262.136, 16.977, 38.527
-146.656, -262.646, 16.798, 38.560
-146.427, -263.152, 16.634, 38.593
-146.204, -263.655, 16.486, 38.626
-145.985, -264.156, 16.354, 38.659
-145.771, -264.654, 16.237, 38.692
-145.561, -265.150, 16.134, 38.725
-145.356, -265.645, 16.045, 38.758
-145.154, -266.139, 15.970, 38.791
-144.956, -266.632, 15.908, 38.824
-144.762, -267.124, 15.858, 38.857
-144.570, -267.617, 15.820, 38.890
-144.383, -268.110, 15.792, 38.923
-144.198, -268.603, 15.775, 38.956
-144.016, -269.097, 15.766, 38.989
-143.837, -269.591, 15.767, 39.022
-143.661, -270.087, 15.775, 39.055
-143.487, -270.585, 15.791, 39.088
-143.315, -271.084, 15.812, 39.121
-143.146, -271.584, 15.840, 39.154
-142.979, -272.087, 15.873, 39.187
-142.814, -272.591, 15.911, 39.220
-142.652, -273.097, 15.953, 39.253
-142.491, -273.606, 15.999, 39.286
-142.332, -274.117, 16.049, 39.319
-142.176, -274.630, 16.102, 39.352
-142.021, -275.146, 16.158, 39.385
-141.867, -275.664, 16.217, 39.418
-141.716, -276.185, 16.278, 39.451
-141.567, -276.709, 16.340, 39.484
-141.419, -277.235, 16.406, 39.517
-141.274, -277.764, 16.473, 39.550
-141.130, -278.296, 16.542, 39.583
-140.988, -278.831, 16.612, 39.616
-140.847, -279.369, 16.685, 39.649
-140.709, -279.910, 16.758, 39.682
-140.572, -280.453, 16.832, 39.715
-140.437, -281.000, 16.908, 39.748
-140.304, -281.550, 16.985, 39.781
-140.172, -282.103, 17.062, 39.814
-140.042, -282.659, 17.140, 39.847
-139.914, -283.217, 17.219, 39.880
-139.789, -283.780, 17.298, 39.913
-139.664, -284.345, 17.378, 39.946
-139.542, -284.913, 17.459, 39.979
-139.421, -285.485, 17.540, 40.012
-139.302, -286.059, 17.622, 40.045
-139.186, -286.637, 17.703, 40.078
-139.071, -287.218, 17.786, 40.111
-138.958, -287.802, 17.868, 40.144
-138.847, -288.390, 17.951, 40.177
-138.739, -288.980, 18.034, 40.210
-138.632, -289.574, 18.116, 40.243
-138.528, -290.171, 18.200, 40.276
-138.425, -290.771, 18.282, 40.309
-138.325, -291.374, 18.362, 40.342
-138.227, -291.980, 18.429, 40.375
-138.132, -292.588, 18.468, 40.408
-138.039, -293.196, 18.463, 40.441
-137.949, -293.802, 18.412, 40.474
-137.863, -294.407, 18.321, 40.507
-137.779, -295.007, 18.197, 40.540
-137.700, -295.603, 18.044, 40.573
-137.623, -296.193, 17.869, 40.606
-137.549, -296.778, 17.677, 40.639
-137.479, -297.356, 17.473, 40.672
-137.413, -297.927, 17.261, 40.705
-137.349, -298.492, 17.047, 40.738
-137.289, -299.051, 16.833, 40.771
-137.233, -299.602, 16.623, 40.804
-137.179, -300.148, 16.420, 40.837
-137.128, -300.687, 16.228, 40.870
-137.080, -301.221, 16.049, 40.903
-137.036, -301.749, 15.888, 40.936
-136.994, -302.273, 15.742, 40.969
-136.955, -302.793, 15.613, 41.002
-136.918, -303.310, 15.500, 41.035
-136.884, -303.823, 15.401, 41.068
-136.853, -304.334, 15.318, 41.101
-136.824, -304.842, 15.249, 41.134
-136.797, -305.349, 15.193, 41.167
-136.772, -305.854, 15.150, 41.200
-136.750, -306.359, 15.119, 41.233
-136.729, -306.863, 15.099, 41.266
-136.711, -307.366, 15.089, 41.299
-136.694, -307.870, 15.089, 41.332
-136.680, -308.373, 15.097, 41.365
-136.667, -308.877, 15.113, 41.398
-136.657, -309.382, 15.135, 41.431
-136.649, -309.888, 15.164, 41.464
-136.642, -310.395, 15.198, 41.497
-136.638, -310.903, 15.238, 41.530
-136.635, -311.413, 15.282, 41.563
-136.635, -311.924, 15.330, 41.596
-136.637, -312.437, 15.381, 41.629
-136.641, -312.952, 15.437, 41.662
-136.647, -313.468, 15.494, 41.695
-136.655, -313.986, 15.555, 41.728
-136.666, -314.507, 15.618, 41.761
-136.678, -315.029, 15.684, 41.794
-136.693, -315.554, 15.752, 41.827
-136.711, -316.081, 15.821, 41.860
-136.731, -316.610, 15.892, 41.893
-136.753, -317.141, 15.965, 41.926
-136.778, -317.675, 16.039, 41.959
-136.806, -318.211, 16.114, 41.992
-136.837, -318.749, 16.190, 42.025
-136.870, -319.290, 16.267, 42.058
-136.907, -319.833, 16.345, 42.091
-136.946, -320.378, 16.424, 42.124
-136.989, -320.926, 16.504, 42.157
-137.034, -321.477, 16.583, 42.190
-137.083, -322.030, 16.665, 42.223
-137.135, -322.585, 16.745, 42.256
-137.190, -323.142, 16.823, 42.289
-137.249, -323.701, 16.885, 42.322
-137.311, -324.261, 16.917, 42.355
-137.377, -324.821, 16.905, 42.388
-137.445, -325.378, 16.848, 42.421
-137.517, -325.931, 16.753, 42.454
-137.591, -326.480, 16.627, 42.487
-137.667, -327.024, 16.475, 42.520
-137.746, -327.561, 16.303, 42.553
-137.828, -328.092, 16.118, 42.586
-137.912, -328.616, 15.924, 42.619
-137.998, -329.133, 15.726, 42.652
-138.087, -329.643, 15.528, 42.685
-138.178, -330.146, 15.333, 42.718
-138.271, -330.643, 15.145, 42.751
-138.367, -331.133, 14.968, 42.784
-138.465, -331.617, 14.805, 42.817
-138.565, -332.096, 14.659, 42.850
-138.668, -332.570, 14.530, 42.883
-138.774, -333.040, 14.418, 42.916
-138.882, -333.506, 14.323, 42.949
-138.993, -333.968, 14.243, 42.982
-139.106, -334.428, 14.178, 43.015
-139.223, -334.885, 14.127, 43.048
-139.342, -335.340, 14.089, 43.081
-139.464, -335.793, 14.063, 43.114
-139.589, -336.245, 14.050, 43.147
-139.717, -336.696, 14.046, 43.180
-139.847, -337.147, 14.053, 43.213
-139.981, -337.597, 14.067, 43.246
-140.117, -338.047, 14.089, 43.279
-140.257, -338.497, 14.118, 43.312
-140.399, -338.947, 14.154, 43.345
-140.544, -339.397, 14.195, 43.378
-140.692, -339.848, 14.241, 43.411
-140.843, -340.300, 14.292, 43.444
-140.997, -340.753, 14.346, 43.477
-141.154, -341.207, 14.404, 43.510
-141.314, -341.662, 14.465, 43.543
-141.477, -342.118, 14.530, 43.576
-141.643, -342.575, 14.597, 43.609
-141.811, -343.034, 14.667, 43.642
-141.983, -343.494, 14.738, 43.675
-142.158, -343.955, 14.812, 43.708
-142.336, -344.418, 14.887, 43.741
-142.517, -344.882, 14.964, 43.774
-142.702, -345.348, 15.042, 43.807
-142.889, -345.816, 15.122, 43.840
-143.080, -346.285, 15.203, 43.873
-143.274, -346.755, 15.285, 43.906
-143.471, -347.228, 15.368, 43.939
-143.671, -347.701, 15.451, 43.972
-143.875, -348.177, 15.532, 44.005
-144.081, -348.653, 15.599, 44.038
-144.291, -349.130, 15.638, 44.071
-144.502, -349.606, 15.633, 44.104
-144.715, -350.080, 15.582, 44.137
-144.928, -350.550, 15.494, 44.170
-145.141, -351.016, 15.374, 44.203
-145.355, -351.476, 15.233, 44.236
-145.567, -351.931, 15.076, 44.269
-145.779, -352.380, 14.909, 44.302
-145.990, -352.824, 14.738, 44.335
-146.200, -353.262, 14.566, 44.368
-146.409, -353.694, 14.398, 44.401
-146.617, -354.121, 14.237, 44.434
-146.824, -354.543, 14.088, 44.467
-147.030, -354.961, 13.954, 44.500
-147.235, -355.374, 13.839, 44.533
-147.440, -355.785, 13.741, 44.566
-147.645, -356.192, 13.659, 44.599
-147.849, -356.597, 13.594, 44.632
-148.053, -357.001, 13.544, 44.665
-148.258, -357.403, 13.508, 44.698
-148.463, -357.804, 13.485, 44.731
-148.668, -358.204, 13.474, 44.764
-148.874, -358.604, 13.475, 44.797
-149.080, -359.004, 13.485, 44.830
-149.288, -359.404, 13.504, 44.863
-149.496, -359.805, 13.532, 44.896
-149.705, -360.207, 13.566, 44.929
-149.915, -360.609, 13.606, 44.962
-150.126, -361.012, 13.651, 44.995
-150.338, -361.417, 13.702, 45.028
-150.551, -361.823, 13.757, 45.061
-150.766, -362.231, 13.816, 45.094
-150.982, -362.640, 13.878, 45.127
-151.199, -363.051, 13.944, 45.160
-151.418, -363.464, 14.012, 45.193
-151.638, -363.878, 14.083, 45.226
-151.860, -364.294, 14.157, 45.259
-152.083, -364.713, 14.232, 45.292
-152.307, -365.134, 14.310, 45.325
-152.533, -365.556, 14.389, 45.358
-152.761, -365.981, 14.469, 45.391
-152.990, -366.408, 14.551, 45.424
-153.220, -366.838, 14.634, 45.457
-153.452, -367.270, 14.719, 45.490
-153.686, -367.704, 14.804, 45.523
-153.921, -368.140, 14.890, 45.556
-154.158, -368.579, 14.978, 45.589
-154.396, -369.021, 15.065, 45.622
-154.636, -369.464, 15.154, 45.655
-154.878, -369.911, 15.243, 45.688
-155.121, -370.360, 15.332, 45.721
-155.365, -370.811, 15.422, 45.754
-155.612, -371.265, 15.512, 45.787
-155.859, -371.722, 15.603, 45.820
-156.108, -372.181, 15.694, 45.853
-156.359, -372.643, 15.785, 45.886
-156.611, -373.108, 15.877, 45.919
-156.865, -373.575, 15.968, 45.952
-157.120, -374.045, 16.060, 45.985
-157.376, -374.517, 16.152, 46.018
-157.634, -374.993, 16.244, 46.051
-157.894, -375.471, 16.336, 46.084
-158.154, -375.952, 16.428, 46.117
-158.416, -376.435, 16.520, 46.150
